"('AAPL', 'Open')","('AAPL', 'High')","('AAPL', 'Low')","('AAPL', 'Close')","('AAPL', 'Adj Close')","('AAPL', 'Volume')","('AAPL', 'Formatted Date')","('BYDDF', 'Open')","('BYDDF', 'High')","('BYDDF', 'Low')","('BYDDF', 'Close')","('BYDDF', 'Adj Close')","('BYDDF', 'Volume')","('BYDDF', 'Formatted Date')"
171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,172.5498809814453,90131400,2022-03,28.350000381469727,29.8700008392334,28.350000381469727,28.799999237060547,28.647111892700195,46200,2022-03
173.8800048828125,175.27999877929688,172.75,174.72000122070312,173.1942138671875,80546200,2022-03,27.989999771118164,27.989999771118164,26.75,27.299999237060547,27.155073165893555,74500,2022-03
172.1699981689453,175.72999572753906,172.0,175.60000610351562,174.06654357910156,90371900,2022-03,26.610000610351562,27.559999465942383,26.610000610351562,27.489999771118164,27.344064712524414,68200,2022-03
176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,177.39715576171875,100589400,2022-03,27.510000228881836,28.6299991607666,27.1299991607666,27.459999084472656,27.314224243164062,73400,2022-03
178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,176.2175750732422,92633200,2022-03,28.18000030517578,29.0,28.110000610351562,28.549999237060547,28.3984375,77000,2022-03
177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,173.08518981933594,103049300,2022-03,28.440000534057617,28.780000686645508,27.56999969482422,27.860000610351562,27.712100982666016,101100,2022-03
174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,172.78778076171875,78751300,2022-04,29.829999923706055,29.829999923706055,28.299999237060547,28.860000610351562,28.7067928314209,35800,2022-04
174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,176.88172912597656,76468400,2022-04,31.049999237060547,31.399999618530273,30.520000457763672,31.399999618530273,31.233308792114258,165500,2022-04
177.5,178.3000030517578,174.4199981689453,175.05999755859375,173.53123474121094,73401800,2022-04,31.31999969482422,31.549999237060547,30.5,30.5,30.338085174560547,95200,2022-04
172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,170.32945251464844,89058800,2022-04,30.25,30.739999771118164,29.6299991607666,30.020000457763672,29.86063575744629,79100,2022-04
171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,170.63674926757812,77594700,2022-04,29.8799991607666,31.030000686645508,29.520000457763672,30.049999237060547,29.890474319458008,52500,2022-04
171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.60462951660156,76575500,2022-04,30.75,30.75,30.09000015258789,30.09000015258789,29.93026351928711,50600,2022-04
168.7100067138672,169.02999877929688,165.5,165.75,164.3025360107422,72246700,2022-04,27.65999984741211,28.8799991607666,27.56999969482422,28.489999771118164,28.338756561279297,116700,2022-04
168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,166.1958770751953,79265200,2022-04,27.469999313354492,29.510000228881836,27.469999313354492,28.200000762939453,28.050296783447266,46100,2022-04
167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,168.9119415283203,70618900,2022-04,28.790000915527344,29.93000030517578,28.790000915527344,29.649999618530273,29.492597579956055,48900,2022-04
170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,163.84654235839844,75329400,2022-04,29.8700008392334,30.93000030517578,29.75,30.0,29.840740203857422,61200,2022-04
163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,163.6284942626953,69023900,2022-04,29.440000534057617,30.0,29.0,29.719999313354492,29.562227249145508,80700,2022-04
165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,165.9381103515625,67723800,2022-04,30.829999923706055,30.829999923706055,30.079999923706055,30.75,30.586759567260742,59200,2022-04
168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,165.7696075439453,67929800,2022-04,30.479999542236328,30.84000015258789,29.600000381469727,29.700000762939453,29.542333602905273,40600,2022-04
168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,164.96669006347656,87227800,2022-04,28.579999923706055,29.799999237060547,28.5,28.510000228881836,28.35865020751953,53600,2022-04
166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.3771209716797,84882400,2022-04,29.079999923706055,29.739999771118164,28.860000610351562,29.270000457763672,29.11461639404297,27400,2022-04
161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,161.4575958251953,96046400,2022-04,28.0,28.600000381469727,27.700000762939453,28.600000381469727,28.44817352294922,49000,2022-04
162.25,162.33999633789062,156.72000122070312,156.8000030517578,155.43072509765625,95623200,2022-04,28.700000762939453,28.8799991607666,27.5,27.5,27.35401153564453,120300,2022-04
155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,155.20272827148438,88063200,2022-04,28.139999389648438,28.799999237060547,28.139999389648438,28.479999542236328,28.32880973815918,65100,2022-04
159.25,164.52000427246094,158.92999267578125,163.63999938964844,162.21096801757812,130216800,2022-04,29.5,29.5,28.25,28.93000030517578,28.77642250061035,40600,2022-04
161.83999633789062,166.1999969482422,157.25,157.64999389648438,156.27328491210938,131747600,2022-04,29.260000228881836,29.950000762939453,29.0,29.020000457763672,28.865942001342773,41000,2022-04
156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,156.58056640625,123055300,2022-05,29.5,29.5,28.280000686645508,29.0,28.846050262451172,52500,2022-05
158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,158.0872802734375,88966500,2022-05,29.989999771118164,30.1200008392334,29.510000228881836,30.1200008392334,29.96010398864746,227300,2022-05
159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,164.5701904296875,108256500,2022-05,29.90999984741211,31.0,29.799999237060547,30.899999618530273,30.735963821411133,58000,2022-05
163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,155.4009552001953,130525300,2022-05,30.600000381469727,30.739999771118164,28.75,29.0,28.846050262451172,76900,2022-05
156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,156.1355743408203,116124600,2022-05,28.649999618530273,29.09000015258789,28.540000915527344,28.799999237060547,28.647111892700195,34600,2022-05
154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,150.95355224609375,131577900,2022-05,27.600000381469727,28.299999237060547,26.3799991607666,26.389999389648438,26.24990463256836,262400,2022-05
155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,153.38572692871094,115366700,2022-05,26.950000762939453,27.520000457763672,26.389999389648438,27.100000381469727,26.95613670349121,71100,2022-05
153.5,155.4499969482422,145.80999755859375,146.5,145.4340057373047,142689800,2022-05,29.100000381469727,30.15999984741211,28.200000762939453,28.200000762939453,28.050296783447266,89900,2022-05
142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,141.52268981933594,182602000,2022-05,27.850000381469727,29.260000228881836,27.850000381469727,28.5,28.348703384399414,95700,2022-05
144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,146.0395965576172,113990900,2022-05,29.780000686645508,30.510000228881836,29.639999389648438,30.309999465942383,30.14909553527832,112100,2022-05
145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,144.4810028076172,86643800,2022-05,29.8799991607666,30.690000534057617,29.8799991607666,30.399999618530273,30.238616943359375,61400,2022-05
148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,148.15408325195312,78336300,2022-05,32.11000061035156,32.5,32.06999969482422,32.400001525878906,32.22800064086914,100200,2022-05
146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.7953643798828,109742900,2022-05,32.40999984741211,33.25,32.27000045776367,32.27000045776367,32.098690032958984,168300,2022-05
139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136.35060119628906,136095600,2022-05,33.189998626708984,33.97999954223633,32.16999816894531,33.619998931884766,33.441524505615234,84300,2022-05
139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.58885192871094,137426100,2022-05,34.5,34.5,32.689998626708984,33.33000183105469,33.1530647277832,173800,2022-05
137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,142.06866455078125,117726300,2022-05,34.20000076293945,34.400001525878906,33.939998626708984,34.189998626708984,34.00849533081055,114700,2022-05
140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,139.33868408203125,104132700,2022-05,33.33000183105469,33.63999938964844,31.799999237060547,31.850000381469727,31.680919647216797,79400,2022-05
138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,139.49752807617188,92482700,2022-05,32.93000030517578,33.20000076293945,32.709999084472656,32.900001525878906,32.72534942626953,63700,2022-05
137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.7338104248047,90601500,2022-05,33.15999984741211,35.20000076293945,33.11000061035156,34.65999984741211,34.47600173950195,76000,2022-05
145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,148.5511932373047,90978500,2022-05,34.880001068115234,34.880001068115234,34.150001525878906,34.83000183105469,34.64509963989258,103000,2022-05
149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.75698852539062,103718400,2022-05,35.34000015258789,36.0,35.34000015258789,35.79999923706055,35.60995101928711,135100,2022-05
149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.62794494628906,74286600,2022-06,36.0,36.45000076293945,35.400001525878906,35.75,35.56021499633789,63000,2022-06
147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,150.10975646972656,72348100,2022-06,36.0099983215332,37.5,36.0099983215332,37.369998931884766,37.17161560058594,170000,2022-06
146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.32217407226562,88570300,2022-06,36.65999984741211,36.91999816894531,36.5,36.599998474121094,36.40570068359375,65500,2022-06
147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,145.07662963867188,71598400,2022-06,38.04999923706055,38.810001373291016,38.04999923706055,38.33000183105469,38.12651824951172,147800,2022-06
144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.62794494628906,67808200,2022-06,37.59000015258789,38.25,36.939998626708984,38.130001068115234,37.927581787109375,114300,2022-06
148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,146.88340759277344,53950200,2022-06,38.849998474121094,39.2400016784668,37.95000076293945,38.79999923706055,38.59402084350586,185900,2022-06
147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.60211181640625,69473000,2022-06,39.0,39.439998626708984,37.369998931884766,37.38999938964844,37.19150924682617,136400,2022-06
140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,136.1322021484375,91437900,2022-06,39.43000030517578,39.5099983215332,38.66999816894531,39.060001373291016,38.85264205932617,145300,2022-06
132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.92039489746094,122207100,2022-06,38.65999984741211,38.65999984741211,37.470001220703125,37.75,37.56498718261719,292400,2022-06
133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.79397583007812,84784300,2022-06,38.130001068115234,39.709999084472656,38.099998474121094,39.61000061035156,39.415870666503906,168100,2022-06
134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.44456481933594,91533000,2022-06,38.880001068115234,38.880001068115234,37.220001220703125,37.849998474121094,37.664493560791016,181000,2022-06
132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,129.1136474609375,108123900,2022-06,37.310001373291016,37.349998474121094,36.0,36.0,35.82356262207031,124000,2022-06
130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.60272216796875,134520300,2022-06,36.79999923706055,37.54999923706055,36.79999923706055,37.45000076293945,37.266456604003906,86100,2022-06
133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.88136291503906,81000500,2022-06,39.0,39.0,37.900001525878906,38.650001525878906,38.460575103759766,190600,2022-06
134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.3651580810547,73409200,2022-06,38.0,38.63999938964844,37.95000076293945,38.29999923706055,38.11228942871094,77500,2022-06
136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,137.263916015625,72433800,2022-06,39.099998474121094,39.79999923706055,38.84000015258789,39.5,39.3064079284668,179300,2022-06
139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,140.6292266845703,89116800,2022-06,39.5,40.689998626708984,39.2400016784668,39.5,39.3064079284668,143400,2022-06
142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,140.6292266845703,70207900,2022-06,39.91999816894531,40.84000015258789,39.25,40.25,40.052734375,161200,2022-06
142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,136.43994140625,67083400,2022-06,41.0,43.61000061035156,40.90999984741211,41.43000030517578,41.226951599121094,198800,2022-06
137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,138.2169189453125,66242400,2022-06,40.0,41.04999923706055,39.150001525878906,40.529998779296875,40.33135986328125,192800,2022-06
137.25,138.3699951171875,133.77000427246094,136.72000122070312,135.7251739501953,98964500,2022-06,40.5,41.25,39.400001525878906,40.279998779296875,40.082584381103516,61400,2022-06
136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,137.9190673828125,71051600,2022-07,41.43000030517578,41.43000030517578,39.25,39.970001220703125,39.774105072021484,56500,2022-07
137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,140.5299530029297,73353800,2022-07,39.5099983215332,40.22999954223633,39.0099983215332,40.099998474121094,39.903465270996094,245500,2022-07
141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,141.88006591796875,74064300,2022-07,40.5,40.65999984741211,39.61000061035156,40.54999923706055,40.351261138916016,129100,2022-07
143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,145.2851104736328,66253700,2022-07,41.709999084472656,42.4900016784668,41.09000015258789,42.400001525878906,42.192195892333984,224800,2022-07
145.25999450683594,147.5500030517578,145.0,147.0399932861328,145.9700927734375,64547800,2022-07,41.790000915527344,41.81999969482422,40.849998474121094,41.290000915527344,41.0876350402832,177500,2022-07
145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,143.81585693359375,63141600,2022-07,39.34000015258789,39.34000015258789,38.75,38.900001525878906,38.7093505859375,180100,2022-07
145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,144.79867553710938,77588800,2022-07,35.400001525878906,35.5,34.25,34.5,34.33091354370117,529900,2022-07
142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,144.43136596679688,71185600,2022-07,33.119998931884766,34.95000076293945,32.90999984741211,34.79999923706055,34.62944412231445,262700,2022-07
144.0800018310547,148.9499969482422,143.25,148.47000122070312,147.3896942138672,78140700,2022-07,36.619998931884766,37.709999084472656,36.619998931884766,37.709999084472656,37.52518081665039,125900,2022-07
149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,149.0773162841797,76259900,2022-07,37.849998474121094,38.11000061035156,37.0,37.7400016784668,37.55503463745117,78000,2022-07
150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,145.99986267089844,81420900,2022-07,38.0,38.08000183105469,37.0,37.189998626708984,37.007728576660156,111600,2022-07
147.9199981689453,151.22999572753906,146.91000366210938,151.0,149.90127563476562,82982400,2022-07,37.189998626708984,37.45000076293945,36.869998931884766,37.400001525878906,37.21670150756836,86100,2022-07
151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,151.9264373779297,64823400,2022-07,36.810001373291016,36.959999084472656,36.310001373291016,36.43000030517578,36.2514533996582,148700,2022-07
154.5,155.57000732421875,151.94000244140625,155.35000610351562,154.21961975097656,65086600,2022-07,36.02000045776367,36.86000061035156,36.0099983215332,36.849998474121094,36.669395446777344,78700,2022-07
155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,152.9687957763672,66675400,2022-07,36.849998474121094,36.849998474121094,35.630001068115234,35.77000045776367,35.594688415527344,81100,2022-07
154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,151.83709716796875,53623900,2022-07,36.04999923706055,36.40999984741211,35.91999816894531,36.400001525878906,36.22160339355469,99200,2022-07
152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,150.49693298339844,55138700,2022-07,36.70000076293945,36.84000015258789,36.20000076293945,36.20000076293945,36.0225830078125,44800,2022-07
152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,155.64913940429688,78620700,2022-07,36.5,37.099998474121094,36.5,36.900001525878906,36.719154357910156,79000,2022-07
156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,156.205078125,81378700,2022-07,37.72999954223633,37.72999954223633,36.59000015258789,37.16999816894531,36.98782730102539,42000,2022-07
161.24000549316406,163.6300048828125,159.5,162.50999450683594,161.32749938964844,101786900,2022-07,36.4900016784668,36.4900016784668,35.959999084472656,36.34000015258789,36.161895751953125,156100,2022-07
161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,160.3347930908203,67829400,2022-08,36.31999969482422,38.349998474121094,36.310001373291016,37.29999923706055,37.117191314697266,126800,2022-08
160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,158.845703125,59907000,2022-08,36.5,36.95000076293945,36.0,36.75,36.56988525390625,73900,2022-08
160.83999633789062,166.58999633789062,160.75,166.1300048828125,164.9211883544922,82507500,2022-08,36.40999984741211,37.22999954223633,36.40999984741211,37.119998931884766,36.938072204589844,61700,2022-08
166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,164.60350036621094,55474100,2022-08,38.13999938964844,38.279998779296875,37.58000183105469,38.099998474121094,37.91326904296875,74100,2022-08
163.2100067138672,165.85000610351562,163.0,165.35000610351562,164.3748779296875,56697000,2022-08,37.7400016784668,37.7400016784668,36.5099983215332,36.75,36.56988525390625,68700,2022-08
166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,163.89768981933594,60276900,2022-08,36.13999938964844,37.58000183105469,36.13999938964844,37.290000915527344,37.107242584228516,73400,2022-08
164.02000427246094,165.82000732421875,163.25,164.9199981689453,163.94740295410156,63135500,2022-08,37.0,37.02000045776367,36.29999923706055,36.36000061035156,36.18179702758789,53000,2022-08
167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,168.24192810058594,70170500,2022-08,36.95000076293945,36.95000076293945,35.119998931884766,36.18000030517578,36.002681732177734,128300,2022-08
170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,167.49636840820312,57149200,2022-08,36.47999954223633,37.150001525878906,36.470001220703125,36.689998626708984,36.51017761230469,86900,2022-08
169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,171.08506774902344,68039400,2022-08,36.439998626708984,36.7400016784668,36.06999969482422,36.689998626708984,36.51017761230469,56400,2022-08
171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,172.1686248779297,54091700,2022-08,36.900001525878906,36.900001525878906,36.0,36.369998931884766,36.191749572753906,58500,2022-08
172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,172.0095672607422,56377100,2022-08,36.38999938964844,36.56999969482422,34.43000030517578,36.2400016784668,36.0623893737793,122400,2022-08
172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,173.52061462402344,79542000,2022-08,36.709999084472656,37.5,36.31999969482422,36.599998474121094,36.42061996459961,37800,2022-08
173.75,174.89999389648438,173.1199951171875,174.14999389648438,173.12295532226562,62290100,2022-08,36.529998779296875,36.529998779296875,35.66999816894531,36.18000030517578,36.002681732177734,33300,2022-08
173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,170.5084686279297,70346300,2022-08,35.95000076293945,35.95000076293945,34.79999923706055,34.849998474121094,34.679195404052734,109300,2022-08
169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,166.58177185058594,69026800,2022-08,34.849998474121094,35.2400016784668,34.849998474121094,35.119998931884766,34.947872161865234,58000,2022-08
167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,166.2437744140625,54147100,2022-08,35.119998931884766,35.619998931884766,34.099998474121094,34.599998474121094,34.430423736572266,98200,2022-08
167.32000732421875,168.11000061035156,166.25,167.52999877929688,166.54200744628906,53841500,2022-08,33.650001525878906,33.779998779296875,32.880001068115234,33.599998474121094,33.43532180786133,107800,2022-08
168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,169.0272674560547,51218200,2022-08,33.939998626708984,33.97999954223633,33.220001220703125,33.900001525878906,33.733856201171875,92700,2022-08
170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,162.65505981445312,78961000,2022-08,33.95000076293945,35.029998779296875,33.61000061035156,33.75,33.584590911865234,91500,2022-08
161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,160.4282684326172,73314000,2022-08,33.849998474121094,34.880001068115234,33.849998474121094,34.880001068115234,34.70905303955078,86200,2022-08
162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,157.9728546142578,77906200,2022-08,32.77000045776367,34.7599983215332,31.799999237060547,32.150001525878906,31.992433547973633,390300,2022-08
160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,156.29281616210938,87991100,2022-08,30.860000610351562,30.979999542236328,30.510000228881836,30.75,30.599292755126953,220500,2022-08
156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,157.02845764160156,74229900,2022-09,29.399999618530273,30.0,29.030000686645508,29.440000534057617,29.295713424682617,275600,2022-09
159.75,160.36000061035156,154.97000122070312,155.80999755859375,154.89112854003906,76957800,2022-09,28.239999771118164,28.239999771118164,27.15999984741211,27.350000381469727,27.21595573425293,953800,2022-09
156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,153.61868286132812,73714800,2022-09,27.5,27.850000381469727,27.459999084472656,27.56999969482422,27.434877395629883,259400,2022-09
154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,155.0402374267578,87449600,2022-09,27.360000610351562,29.0,27.350000381469727,28.790000915527344,28.64889907836914,345600,2022-09
154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,153.54908752441406,84923800,2022-09,27.329999923706055,28.420000076293945,27.31999969482422,27.68000030517578,27.544340133666992,152300,2022-09
155.47000122070312,157.82000732421875,154.75,157.3699951171875,156.44190979003906,68028800,2022-09,27.93000030517578,28.940000534057617,27.8700008392334,28.299999237060547,28.161298751831055,75200,2022-09
159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,162.46617126464844,104956000,2022-09,28.469999313354492,29.0,28.440000534057617,28.84000015258789,28.698654174804688,55600,2022-09
159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,152.93275451660156,122656600,2022-09,28.84000015258789,29.149999618530273,28.5,28.5,28.360319137573242,95300,2022-09
154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,154.39407348632812,87965400,2022-09,27.75,28.25,27.670000076293945,28.100000381469727,27.9622802734375,53800,2022-09
154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,151.47140502929688,90481100,2022-09,27.649999618530273,28.030000686645508,27.270000457763672,27.270000457763672,27.136348724365234,91900,2022-09
151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,149.81124877929688,162278800,2022-09,27.0,27.719999313354492,26.8799991607666,27.1200008392334,26.987083435058594,55200,2022-09
149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,153.56895446777344,81474200,2022-09,27.09000015258789,28.350000381469727,27.059999465942383,28.049999237060547,27.912525177001953,41100,2022-09
153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.97470092773438,107689800,2022-09,28.469999313354492,28.469999313354492,27.770000457763672,27.979999542236328,27.84286880493164,57800,2022-09
157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.81344604492188,101696800,2022-09,27.5,28.610000610351562,27.059999465942383,27.059999465942383,26.927377700805664,71900,2022-09
152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.83924865722656,86652500,2022-09,27.520000457763672,27.559999465942383,27.010000228881836,27.350000381469727,27.21595573425293,54100,2022-09
151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,149.54286193847656,96029900,2022-09,26.260000228881836,26.700000762939453,26.059999465942383,26.399999618530273,26.270612716674805,103300,2022-09
149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.88087463378906,93339400,2022-09,26.889999389648438,27.399999618530273,26.649999618530273,27.06999969482422,26.937328338623047,109400,2022-09
152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.86500549316406,84442700,2022-09,27.200000762939453,27.860000610351562,26.600000381469727,26.68000030517578,26.549240112304688,58300,2022-09
147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.95632934570312,146691400,2022-09,25.75,27.0,25.75,27.0,26.867671966552734,48600,2022-09
146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.6397247314453,128138200,2022-09,25.530000686645508,25.530000686645508,25.0,25.219999313354492,25.09639549255371,135100,2022-09
141.27999877929688,143.10000610351562,138.0,138.1999969482422,137.38497924804688,124925300,2022-09,24.100000381469727,25.100000381469727,24.100000381469727,24.719999313354492,24.598844528198242,122200,2022-09
138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.6099090576172,114311700,2022-10,25.399999618530273,25.459999084472656,24.700000762939453,25.18000030517578,25.056591033935547,143800,2022-10
145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,145.2384033203125,87830100,2022-10,26.010000228881836,27.40999984741211,26.010000228881836,27.200000762939453,27.066692352294922,113200,2022-10
144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,145.53660583496094,79471000,2022-10,26.399999618530273,27.239999771118164,26.260000228881836,26.549999237060547,26.419876098632812,103700,2022-10
145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.5723419189453,68402200,2022-10,26.010000228881836,26.700000762939453,25.75,25.760000228881836,25.63374900817871,130100,2022-10
142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,139.2638397216797,85925600,2022-10,25.1299991607666,25.8700008392334,24.84000015258789,24.93000030517578,24.807817459106445,80300,2022-10
140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.59188842773438,74899000,2022-10,24.040000915527344,24.549999237060547,23.8700008392334,24.09000015258789,23.971933364868164,100700,2022-10
139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,138.16036987304688,77033700,2022-10,23.75,24.170000076293945,23.6299991607666,23.920000076293945,23.802766799926758,77700,2022-10
139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,137.52415466308594,70433700,2022-10,23.899999618530273,24.850000381469727,23.899999618530273,24.540000915527344,24.419729232788086,48200,2022-10
134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,142.146728515625,113224000,2022-10,24.5,24.75,23.469999313354492,24.5,24.379924774169922,58300,2022-10
144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.5639190673828,88598000,2022-10,24.309999465942383,25.0,24.299999237060547,24.459999084472656,24.340120315551758,62700,2022-10
141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.57015991210938,85250900,2022-10,24.600000381469727,25.760000228881836,24.5,25.760000228881836,25.63374900817871,75200,2022-10
145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.90225219726562,99136600,2022-10,26.600000381469727,26.989999771118164,25.700000762939453,25.850000381469727,25.723308563232422,122200,2022-10
141.69000244140625,144.9499969482422,141.5,143.86000061035156,143.0115966796875,61758300,2022-10,25.850000381469727,25.850000381469727,24.760000228881836,24.81999969482422,24.698354721069336,81200,2022-10
143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,142.5443878173828,64522000,2022-10,24.530000686645508,25.5,24.530000686645508,24.8799991607666,24.758060455322266,25700,2022-10
142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,146.40150451660156,86548600,2022-10,25.649999618530273,25.649999618530273,24.309999465942383,25.530000686645508,25.404876708984375,24100,2022-10
